sample_id,state,district,crop,season,soil_type,rainfall_mm,temperature_c,humidity_percent,soil_moisture_percent,nitrogen,phosphorus,potassium,ph,ndvi,evi,latitude,longitude,area_hectare,yield_ton_per_hectare,crop_health_status
AGRI-0535,Uttar Pradesh,D5,Maize,Zaid,Loam,802.26,18.14,59.29,21.05,63.95,33.39,155.98,6.12,0.249,0.515,24.21956,86.1552,7.83,3.98,Poor
AGRI-0536,Tamil Nadu,D5,Cotton,Kharif,Alluvial,1124.43,34.39,86.97,17.98,128.46,43.66,72.13,5.53,0.403,0.255,23.00055,79.64663,5.97,4.73,Poor
AGRI-0537,Madhya Pradesh,D4,Wheat,Kharif,Clay,589.2,25.2,42.79,24.58,31.08,66.54,72.02,7.84,0.549,0.641,22.94765,71.42245,2.96,6.2,Moderate
AGRI-0538,Rajasthan,D2,Rice,Rabi,Loam,753.35,28.82,70.36,38.71,66.61,87.86,47.3,7.66,0.843,0.358,11.53089,86.27125,5.73,10.27,Healthy
AGRI-0539,Karnataka,D5,Rice,Kharif,Alluvial,780.01,31.55,56.01,39.24,53.79,81.45,36.01,6.7,0.454,0.589,21.04973,81.63255,6.63,7.99,Moderate
AGRI-0540,Haryana,D3,Sugarcane,Zaid,Clay,1424.1,32.05,87.62,36.01,119.56,37.39,123.64,6.88,0.225,0.333,17.26563,81.98478,2.34,8.94,Moderate
AGRI-0541,Rajasthan,D1,Sugarcane,Zaid,Loam,1400.13,37.12,53.15,20.43,115.63,89.86,127.8,5.21,0.452,0.611,18.62089,87.70964,6.28,9.09,Poor
AGRI-0542,Haryana,D1,Rice,Rabi,Clay,1230.15,28.63,87.92,33.17,46.15,10.28,155.66,6.94,0.282,0.482,20.56641,69.50393,6.53,7.26,Moderate
AGRI-0543,Uttar Pradesh,D1,Maize,Kharif,Clay,615.82,25.99,84.58,32.54,28.93,12.21,128.28,7.77,0.341,0.185,11.08151,76.57185,2.37,5.51,Moderate
AGRI-0544,Haryana,D2,Soybean,Zaid,Loam,424.84,37.07,49.87,29.43,88.99,75.91,54.07,7.01,0.613,0.49,16.62771,72.78191,0.81,6.26,Moderate
AGRI-0545,Punjab,D4,Maize,Kharif,Loam,698.59,30.84,79.19,31.8,57.0,25.96,25.62,5.93,0.227,0.215,9.52279,80.60853,2.03,4.1,Poor
AGRI-0546,Madhya Pradesh,D5,Sugarcane,Kharif,Clay,643.47,23.96,89.76,29.7,93.93,14.86,157.96,7.34,0.505,0.347,31.51204,84.13623,2.0,9.37,Moderate
AGRI-0547,Karnataka,D3,Cotton,Kharif,Black Soil,906.52,20.53,48.9,32.36,23.53,28.97,67.66,6.27,0.607,0.202,10.84467,87.32621,0.99,5.06,Moderate
AGRI-0548,Maharashtra,D3,Rice,Rabi,Loam,1205.5,34.85,59.02,37.76,34.67,44.09,63.68,6.91,0.475,0.113,14.20459,77.09192,5.95,7.53,Moderate
AGRI-0549,Haryana,D2,Sugarcane,Kharif,Alluvial,1294.16,25.24,63.61,15.95,95.5,68.45,146.83,6.71,0.193,0.227,29.39103,83.72436,3.35,8.91,Poor
AGRI-0550,Rajasthan,D1,Sugarcane,Zaid,Sandy,1279.35,31.21,51.22,38.99,43.36,59.95,101.91,6.33,0.87,0.422,19.58504,86.34103,7.13,12.93,Healthy
AGRI-0551,Punjab,D2,Soybean,Kharif,Silty,745.64,27.42,35.84,16.89,114.33,29.01,50.08,7.52,0.437,0.389,11.25529,81.66651,2.39,5.23,Moderate
AGRI-0552,Maharashtra,D4,Rice,Zaid,Clay,1105.96,21.98,47.11,14.4,26.44,50.26,144.47,8.09,0.725,0.401,17.22153,72.85465,3.9,8.56,Moderate
AGRI-0553,Karnataka,D4,Soybean,Kharif,Clay,694.12,30.03,50.51,47.14,43.7,84.1,159.07,5.02,0.408,0.249,10.78083,80.15708,5.29,5.91,Moderate
AGRI-0554,Maharashtra,D5,Rice,Zaid,Silty,417.0,19.21,59.4,46.45,129.84,75.2,32.13,8.27,0.513,0.511,12.80518,87.39904,7.08,7.67,Moderate
AGRI-0555,Punjab,D5,Soybean,Zaid,Black Soil,1121.72,26.27,44.41,14.18,67.64,35.86,140.72,6.79,0.452,0.523,9.24872,87.75108,4.43,5.95,Moderate
AGRI-0556,Madhya Pradesh,D4,Maize,Kharif,Silty,360.81,28.93,83.03,27.96,97.33,88.58,74.67,7.45,0.42,0.315,18.51746,80.8472,3.3,6.46,Moderate
AGRI-0557,Madhya Pradesh,D4,Cotton,Kharif,Loam,800.1,26.72,73.77,18.7,40.09,66.69,93.37,7.99,0.195,0.629,27.35927,85.73976,7.0,4.5,Poor
AGRI-0558,Tamil Nadu,D4,Cotton,Zaid,Silty,712.32,32.97,39.69,29.47,87.09,15.0,148.07,6.63,0.432,0.486,22.06326,72.00699,2.83,5.74,Moderate
AGRI-0559,Madhya Pradesh,D2,Rice,Rabi,Clay,1112.72,34.56,70.76,41.89,99.87,12.81,156.27,7.92,0.803,0.528,22.55229,72.92157,1.1,10.13,Healthy
AGRI-0560,Tamil Nadu,D4,Wheat,Kharif,Silty,1192.87,33.42,70.95,46.22,54.59,23.47,56.7,5.62,0.663,0.266,12.81402,87.05775,3.84,7.65,Moderate
AGRI-0561,Maharashtra,D3,Sugarcane,Rabi,Sandy,684.5,18.78,87.59,34.83,111.18,68.23,49.8,5.56,0.282,0.1,16.25345,70.70471,6.39,7.93,Poor
AGRI-0562,Uttar Pradesh,D1,Sugarcane,Kharif,Alluvial,1242.79,21.88,35.17,24.74,86.38,24.7,31.27,7.3,0.594,0.619,28.28581,71.82213,0.73,9.79,Moderate
AGRI-0563,Rajasthan,D4,Rice,Kharif,Loam,673.31,28.73,48.64,33.72,62.8,50.92,98.65,8.05,0.805,0.593,10.10855,76.41097,4.89,10.08,Healthy
AGRI-0564,Rajasthan,D1,Soybean,Kharif,Silty,840.96,36.7,86.03,23.23,81.34,17.46,21.9,8.12,0.67,0.174,28.59034,79.79169,4.96,5.6,Moderate
AGRI-0565,Maharashtra,D2,Wheat,Kharif,Clay,1149.72,34.7,86.27,44.75,83.44,83.67,77.67,7.25,0.284,0.324,19.60856,80.07634,7.46,6.97,Moderate
AGRI-0566,Haryana,D1,Maize,Rabi,Alluvial,1112.21,34.85,74.63,43.33,38.21,37.52,30.27,6.84,0.787,0.497,28.09154,73.83952,2.65,8.16,Healthy
AGRI-0567,Haryana,D2,Soybean,Kharif,Loam,1436.11,24.06,77.12,32.1,64.3,82.65,76.73,6.16,0.391,0.491,15.63215,86.41228,2.59,6.41,Moderate
AGRI-0568,Madhya Pradesh,D3,Soybean,Zaid,Clay,597.68,26.59,40.03,23.69,57.78,85.59,25.59,8.43,0.498,0.616,16.13223,86.302,3.8,5.53,Poor
AGRI-0569,Rajasthan,D2,Rice,Zaid,Black Soil,1078.55,27.41,63.26,22.56,64.1,10.49,136.93,6.12,0.548,0.184,26.03852,75.84136,3.18,8.63,Moderate
AGRI-0570,Rajasthan,D2,Rice,Rabi,Sandy,1020.65,21.15,47.74,13.2,103.72,47.13,49.36,7.6,0.775,0.358,26.83991,76.68584,6.02,8.93,Moderate
AGRI-0571,Tamil Nadu,D5,Sugarcane,Kharif,Black Soil,1356.61,18.62,44.97,41.37,73.08,11.97,65.96,6.86,0.832,0.158,13.51147,82.04994,5.31,11.75,Healthy
AGRI-0572,Uttar Pradesh,D4,Rice,Zaid,Sandy,522.0,36.94,79.57,28.21,123.43,82.7,141.81,7.13,0.831,0.334,31.34891,81.25992,6.19,10.65,Healthy
AGRI-0573,Punjab,D4,Rice,Rabi,Silty,1176.98,22.81,42.43,23.7,52.3,51.47,124.48,6.38,0.186,0.109,10.02776,75.64594,6.65,6.23,Poor
AGRI-0574,Haryana,D3,Rice,Kharif,Loam,975.1,22.8,60.78,28.96,65.73,16.0,50.67,8.38,0.825,0.639,9.64407,76.28489,7.42,9.85,Moderate
AGRI-0575,Rajasthan,D3,Sugarcane,Zaid,Silty,652.13,19.67,86.62,41.47,106.57,18.82,30.07,7.0,0.218,0.416,22.2921,74.96078,3.73,7.82,Moderate
AGRI-0576,Tamil Nadu,D4,Maize,Zaid,Sandy,871.88,36.57,45.22,16.49,80.06,40.68,120.19,8.28,0.366,0.61,25.34578,72.7077,7.89,4.92,Poor
AGRI-0577,Karnataka,D5,Maize,Rabi,Sandy,717.15,29.59,88.79,42.88,80.17,85.22,74.7,5.03,0.54,0.136,31.06127,77.16277,2.12,7.43,Moderate
AGRI-0578,Tamil Nadu,D4,Rice,Kharif,Sandy,987.24,31.34,89.69,44.31,25.87,65.43,127.25,7.0,0.516,0.236,17.7187,81.72868,5.86,9.12,Moderate
AGRI-0579,Haryana,D5,Sugarcane,Kharif,Alluvial,1327.9,36.23,65.56,46.08,63.85,79.41,82.34,7.51,0.603,0.256,8.60699,82.83933,4.51,11.91,Moderate
AGRI-0580,Haryana,D3,Maize,Zaid,Clay,976.24,24.91,44.36,26.31,49.78,39.32,68.44,7.61,0.516,0.332,22.46951,83.57747,6.63,5.92,Moderate
AGRI-0581,Tamil Nadu,D1,Soybean,Zaid,Loam,1044.89,30.43,52.39,19.82,129.93,13.46,83.17,8.17,0.834,0.582,14.9527,75.49464,4.08,7.24,Healthy
AGRI-0582,Punjab,D3,Maize,Zaid,Silty,920.62,18.78,58.35,25.45,53.92,87.95,124.8,5.02,0.348,0.332,18.39073,83.29272,6.38,6.15,Poor
AGRI-0583,Maharashtra,D3,Maize,Kharif,Silty,406.28,21.74,52.01,23.98,117.29,11.37,146.31,5.0,0.372,0.223,19.72327,68.13033,7.48,5.8,Poor
AGRI-0584,Haryana,D2,Sugarcane,Rabi,Black Soil,606.14,34.62,50.43,18.34,94.39,85.81,26.97,6.65,0.825,0.139,9.5483,77.541,5.99,10.75,Moderate
AGRI-0585,Tamil Nadu,D2,Soybean,Rabi,Sandy,891.2,33.34,88.47,33.86,57.5,39.49,93.38,5.1,0.234,0.148,19.66356,83.87809,6.32,5.22,Poor
AGRI-0586,Rajasthan,D2,Sugarcane,Kharif,Sandy,691.26,25.01,43.44,29.16,79.79,10.81,24.6,8.41,0.607,0.556,18.23167,80.60089,1.0,9.07,Moderate
AGRI-0587,Tamil Nadu,D2,Rice,Rabi,Sandy,549.94,25.54,75.33,43.17,112.46,65.13,85.58,5.78,0.657,0.367,25.10106,77.48126,2.04,8.6,Healthy
AGRI-0588,Uttar Pradesh,D5,Cotton,Zaid,Silty,904.55,28.67,35.02,13.16,117.17,88.44,143.94,6.65,0.534,0.536,23.49598,80.89284,7.81,5.73,Moderate
AGRI-0589,Maharashtra,D4,Maize,Rabi,Black Soil,705.09,18.0,67.79,35.18,37.64,87.25,70.62,5.21,0.666,0.509,12.44518,86.13892,5.7,7.5,Moderate
AGRI-0590,Karnataka,D1,Cotton,Rabi,Clay,633.92,22.82,85.38,39.47,57.35,22.87,150.54,6.83,0.301,0.181,12.94733,79.32764,4.71,4.84,Moderate
AGRI-0591,Punjab,D3,Sugarcane,Rabi,Alluvial,860.38,22.16,50.84,39.34,56.87,24.5,108.29,6.33,0.777,0.186,14.02415,83.99572,3.25,10.89,Healthy
AGRI-0592,Madhya Pradesh,D5,Sugarcane,Zaid,Loam,496.61,23.01,45.2,43.9,24.62,55.24,150.78,5.16,0.278,0.553,12.29481,87.61485,0.83,8.21,Poor
AGRI-0593,Karnataka,D1,Sugarcane,Kharif,Clay,1370.52,34.12,70.84,38.25,85.81,60.98,126.0,6.17,0.461,0.533,23.77312,82.11136,3.27,10.99,Moderate
AGRI-0594,Maharashtra,D5,Cotton,Zaid,Silty,1304.47,23.59,74.19,45.4,114.03,69.15,34.48,6.37,0.233,0.327,31.86632,79.46652,4.24,5.55,Moderate
AGRI-0595,Maharashtra,D5,Sugarcane,Kharif,Alluvial,1128.38,21.83,72.84,23.98,61.97,24.48,52.36,8.46,0.562,0.146,23.6506,68.74972,2.09,9.27,Moderate
AGRI-0596,Maharashtra,D3,Rice,Kharif,Alluvial,466.84,28.09,52.56,30.12,101.4,86.72,75.18,5.73,0.649,0.107,22.56036,75.48956,1.8,8.53,Moderate
AGRI-0597,Karnataka,D4,Sugarcane,Kharif,Alluvial,1203.46,35.31,48.87,12.51,89.05,61.1,43.81,6.91,0.839,0.273,17.83827,79.30885,4.31,10.9,Moderate
AGRI-0598,Rajasthan,D2,Wheat,Rabi,Sandy,1238.75,22.83,87.58,12.25,61.32,77.76,89.29,8.46,0.698,0.106,15.50193,83.94413,4.89,7.52,Moderate
AGRI-0599,Maharashtra,D4,Cotton,Rabi,Loam,1194.54,19.57,85.78,20.64,35.52,53.21,85.99,7.77,0.559,0.238,29.86577,76.7621,2.3,5.48,Poor
AGRI-0600,Tamil Nadu,D3,Wheat,Kharif,Silty,475.36,25.13,60.15,15.63,98.03,43.14,153.88,8.48,0.833,0.352,31.25604,87.20117,4.91,7.7,Moderate
AGRI-0601,Karnataka,D3,Sugarcane,Kharif,Silty,1058.3,32.95,81.54,21.37,114.0,88.17,80.72,8.39,0.515,0.173,19.92263,73.43588,7.25,9.78,Moderate
AGRI-0602,Madhya Pradesh,D3,Rice,Rabi,Alluvial,1267.76,29.01,59.88,18.37,95.44,56.57,129.99,6.71,0.573,0.163,14.96481,82.89134,4.05,10.05,Moderate
AGRI-0603,Maharashtra,D1,Maize,Zaid,Silty,985.09,34.34,58.34,13.03,21.97,79.35,151.87,7.44,0.597,0.638,26.48293,76.38063,6.93,7.48,Poor
AGRI-0604,Tamil Nadu,D4,Soybean,Kharif,Loam,1061.05,37.19,43.62,44.73,43.79,86.26,142.78,5.39,0.467,0.451,11.17896,77.71977,7.45,5.64,Poor
AGRI-0605,Rajasthan,D4,Soybean,Zaid,Loam,854.2,33.85,58.45,12.3,27.64,64.03,49.21,6.54,0.767,0.661,26.37412,84.05004,1.19,5.97,Moderate
AGRI-0606,Uttar Pradesh,D5,Sugarcane,Rabi,Black Soil,931.58,30.08,64.56,38.5,82.74,53.92,89.44,7.83,0.31,0.307,27.65476,73.92431,1.22,8.32,Moderate
AGRI-0607,Rajasthan,D5,Rice,Kharif,Black Soil,387.81,27.87,36.24,17.48,103.21,10.28,68.68,6.77,0.568,0.506,10.99769,69.93624,4.07,7.73,Moderate
AGRI-0608,Madhya Pradesh,D5,Cotton,Zaid,Clay,1052.86,18.8,59.43,44.84,32.16,13.2,75.98,7.46,0.686,0.223,31.44468,78.40511,4.91,5.57,Moderate
AGRI-0609,Maharashtra,D3,Wheat,Zaid,Loam,439.59,37.69,77.97,44.14,112.22,26.07,70.51,7.61,0.813,0.471,31.65229,78.57589,3.69,8.6,Healthy
AGRI-0610,Madhya Pradesh,D4,Wheat,Zaid,Loam,828.52,25.67,72.4,35.54,81.11,24.88,135.69,5.89,0.799,0.178,30.48127,83.94336,2.95,8.28,Healthy
AGRI-0611,Karnataka,D3,Wheat,Rabi,Loam,671.92,21.04,69.93,36.2,95.9,30.38,83.3,8.06,0.536,0.101,19.90484,87.36638,5.31,6.38,Moderate
AGRI-0612,Haryana,D1,Cotton,Rabi,Black Soil,949.97,31.33,85.03,12.19,126.85,34.39,93.32,6.61,0.63,0.659,13.90578,69.10601,0.52,6.43,Moderate
AGRI-0613,Maharashtra,D5,Soybean,Zaid,Alluvial,496.76,23.69,35.99,47.46,29.2,38.81,157.54,5.74,0.456,0.433,21.96822,79.83379,7.76,5.44,Moderate
AGRI-0614,Haryana,D3,Rice,Zaid,Alluvial,1110.81,29.72,65.64,43.6,119.13,43.64,28.4,8.03,0.508,0.656,18.07841,81.62557,2.24,9.27,Moderate
AGRI-0615,Tamil Nadu,D3,Cotton,Rabi,Silty,1224.51,29.74,78.3,44.22,33.87,17.91,88.31,6.46,0.814,0.3,12.94277,87.71603,7.38,6.86,Healthy
AGRI-0616,Uttar Pradesh,D1,Wheat,Zaid,Alluvial,529.69,26.91,64.77,35.73,63.23,13.39,128.37,7.63,0.831,0.297,18.16823,86.8518,1.32,8.08,Healthy
AGRI-0617,Punjab,D2,Sugarcane,Zaid,Sandy,464.74,34.72,52.81,24.41,113.66,63.92,41.16,6.92,0.807,0.34,23.93336,82.24902,2.29,10.29,Healthy
AGRI-0618,Madhya Pradesh,D4,Maize,Rabi,Black Soil,510.07,23.3,42.49,44.17,119.69,52.99,105.61,6.34,0.277,0.524,9.70192,78.43579,2.26,6.9,Moderate
AGRI-0619,Rajasthan,D2,Cotton,Zaid,Loam,1314.84,26.97,83.82,22.49,75.7,45.53,53.53,7.83,0.775,0.439,16.00203,71.23048,7.97,6.78,Healthy
AGRI-0620,Uttar Pradesh,D5,Cotton,Zaid,Alluvial,931.01,28.75,60.89,32.26,85.35,60.76,141.44,7.05,0.844,0.655,8.42708,75.68353,0.53,7.06,Healthy
AGRI-0621,Maharashtra,D3,Rice,Zaid,Black Soil,863.99,31.27,83.3,15.59,97.9,76.21,65.79,6.37,0.433,0.115,25.98789,79.70245,5.3,7.51,Moderate
AGRI-0622,Haryana,D1,Rice,Rabi,Alluvial,467.38,33.68,67.22,45.19,111.6,44.22,66.07,5.38,0.543,0.525,23.37659,82.50401,7.02,8.36,Moderate
AGRI-0623,Rajasthan,D1,Cotton,Zaid,Clay,1064.51,25.9,72.08,17.07,33.37,61.29,103.75,8.13,0.725,0.298,9.50413,80.70799,5.54,5.9,Moderate
AGRI-0624,Haryana,D4,Wheat,Rabi,Loam,1304.8,30.92,79.23,20.1,109.11,86.29,45.7,5.12,0.573,0.208,31.1537,82.28246,3.22,8.27,Moderate
AGRI-0625,Karnataka,D2,Maize,Rabi,Clay,1261.0,21.01,71.25,32.09,72.94,77.17,59.88,8.02,0.875,0.406,8.54292,76.58305,7.69,8.56,Healthy
AGRI-0626,Haryana,D4,Rice,Kharif,Loam,1038.66,36.65,56.89,39.51,69.57,44.08,78.33,6.26,0.499,0.403,22.15906,82.55255,7.2,8.3,Moderate
AGRI-0627,Karnataka,D3,Wheat,Kharif,Black Soil,432.81,25.66,63.25,34.3,66.63,61.58,69.51,7.24,0.68,0.182,26.63282,70.87483,3.75,8.0,Healthy
AGRI-0628,Tamil Nadu,D4,Sugarcane,Zaid,Silty,473.64,32.59,79.17,20.36,76.01,24.17,93.48,8.23,0.735,0.221,26.90951,71.25173,4.8,9.6,Moderate
AGRI-0629,Rajasthan,D1,Rice,Rabi,Alluvial,404.24,18.41,55.55,12.03,123.96,54.84,103.95,5.53,0.526,0.345,8.82284,71.25664,7.76,7.61,Poor
AGRI-0630,Rajasthan,D1,Wheat,Kharif,Alluvial,633.23,22.1,56.35,39.26,80.3,88.51,99.33,6.98,0.78,0.345,29.75396,85.8173,7.87,8.73,Healthy
AGRI-0631,Punjab,D5,Wheat,Zaid,Sandy,499.23,27.74,40.26,47.47,124.85,51.47,111.58,7.68,0.562,0.291,30.04284,69.52068,3.87,8.06,Healthy
AGRI-0632,Maharashtra,D5,Maize,Kharif,Clay,636.05,35.57,85.3,41.16,39.83,84.21,63.08,7.65,0.468,0.189,21.47337,84.03017,6.86,5.89,Moderate
AGRI-0633,Karnataka,D3,Maize,Kharif,Alluvial,773.56,28.55,40.01,28.57,99.65,42.59,37.7,6.84,0.255,0.103,19.57,72.67142,2.76,6.13,Moderate
AGRI-0634,Punjab,D2,Sugarcane,Rabi,Black Soil,1387.28,36.6,70.65,44.54,109.35,89.91,126.51,7.19,0.455,0.682,9.07682,77.3686,3.29,11.22,Moderate
AGRI-0635,Haryana,D4,Wheat,Rabi,Silty,1021.41,27.68,57.73,26.75,94.7,56.34,139.11,7.65,0.694,0.666,21.4869,86.31913,1.74,9.69,Healthy
AGRI-0636,Haryana,D3,Soybean,Kharif,Black Soil,1268.47,27.81,57.31,30.9,86.76,13.38,55.98,7.94,0.825,0.39,17.8251,79.71874,2.07,7.6,Healthy
AGRI-0637,Punjab,D5,Wheat,Kharif,Clay,1131.39,20.39,72.38,29.18,82.13,56.94,76.99,7.67,0.356,0.697,26.54735,72.20235,5.43,6.08,Poor
AGRI-0638,Rajasthan,D4,Maize,Rabi,Sandy,473.75,34.05,38.69,28.11,114.7,31.97,89.8,6.24,0.429,0.504,17.69321,73.6818,4.33,6.11,Moderate
AGRI-0639,Haryana,D5,Soybean,Zaid,Alluvial,1159.51,22.94,67.65,39.91,110.38,12.6,94.67,8.49,0.288,0.141,24.40594,86.40893,2.23,6.38,Moderate
AGRI-0640,Madhya Pradesh,D4,Rice,Rabi,Black Soil,652.61,35.99,77.46,30.96,33.45,75.67,112.33,6.52,0.664,0.171,10.4338,76.54288,3.52,7.8,Moderate
AGRI-0641,Tamil Nadu,D2,Rice,Kharif,Loam,1053.02,36.22,80.55,23.4,113.34,32.06,25.82,5.09,0.852,0.65,11.19085,79.73971,3.3,8.8,Moderate
AGRI-0642,Tamil Nadu,D3,Cotton,Zaid,Silty,725.06,36.87,44.38,21.29,65.55,73.72,121.01,6.27,0.629,0.478,11.35304,77.19864,7.91,5.1,Poor
AGRI-0643,Madhya Pradesh,D4,Maize,Kharif,Black Soil,1447.44,28.4,84.36,13.36,47.91,33.06,28.68,5.45,0.612,0.606,9.09261,75.56876,6.9,6.46,Moderate
AGRI-0644,Punjab,D1,Cotton,Zaid,Silty,639.91,31.54,71.09,33.0,115.67,25.55,85.56,5.43,0.567,0.639,20.99189,72.46558,3.41,4.81,Moderate
AGRI-0645,Madhya Pradesh,D1,Soybean,Kharif,Alluvial,657.04,33.57,83.5,20.28,67.52,87.91,135.87,5.99,0.242,0.369,27.05523,81.72383,7.35,3.9,Poor
AGRI-0646,Karnataka,D4,Maize,Zaid,Loam,1373.74,20.62,61.69,17.33,108.92,38.93,83.17,5.19,0.691,0.129,22.64987,82.36484,3.07,7.62,Moderate
AGRI-0647,Karnataka,D4,Sugarcane,Zaid,Sandy,377.11,30.02,64.81,35.54,48.97,58.11,40.87,7.41,0.601,0.213,21.79892,73.4977,5.51,9.51,Moderate
AGRI-0648,Punjab,D4,Wheat,Kharif,Sandy,1116.36,18.69,85.55,36.52,20.43,58.8,157.9,5.26,0.643,0.14,24.33497,83.78022,7.75,7.13,Moderate
AGRI-0649,Madhya Pradesh,D1,Sugarcane,Zaid,Loam,1147.86,27.95,84.5,39.08,74.5,54.84,144.5,5.71,0.809,0.213,16.15149,85.0907,3.43,12.78,Healthy
AGRI-0650,Karnataka,D1,Soybean,Rabi,Silty,1270.02,21.1,59.65,30.13,31.03,83.18,127.98,5.33,0.729,0.346,16.6869,86.4135,5.6,7.0,Moderate
AGRI-0651,Rajasthan,D4,Maize,Kharif,Alluvial,1421.88,21.66,50.09,44.19,102.98,63.96,77.61,5.22,0.727,0.171,15.54248,71.22425,2.72,8.27,Healthy
AGRI-0652,Madhya Pradesh,D5,Soybean,Rabi,Black Soil,1423.16,25.3,56.62,45.71,50.37,42.3,45.74,5.94,0.829,0.2,25.09061,74.07847,2.5,8.4,Healthy
AGRI-0653,Rajasthan,D5,Wheat,Kharif,Loam,421.8,26.65,56.33,41.07,68.8,78.99,151.8,7.0,0.873,0.367,11.87937,85.20707,4.81,9.46,Healthy
AGRI-0654,Karnataka,D2,Rice,Zaid,Clay,1254.02,30.46,50.78,34.88,29.57,24.49,94.53,8.38,0.587,0.304,8.31261,71.9708,7.84,8.65,Moderate
AGRI-0655,Tamil Nadu,D3,Rice,Zaid,Silty,1060.94,19.49,49.77,22.93,51.53,53.54,139.33,8.06,0.256,0.381,22.30871,68.06937,3.9,6.64,Poor
AGRI-0656,Karnataka,D5,Soybean,Zaid,Sandy,1062.08,28.07,82.36,47.39,105.96,86.04,67.89,8.07,0.501,0.358,30.61715,85.41655,7.53,8.26,Healthy
AGRI-0657,Rajasthan,D1,Cotton,Kharif,Loam,491.18,21.65,38.84,21.87,36.67,60.03,66.94,5.62,0.731,0.487,22.62579,74.52899,7.36,4.58,Moderate
AGRI-0658,Uttar Pradesh,D5,Maize,Rabi,Sandy,1065.21,29.48,72.27,19.3,91.19,75.36,157.98,5.93,0.199,0.662,26.79012,76.28995,2.4,5.52,Poor
AGRI-0659,Maharashtra,D2,Maize,Rabi,Silty,1430.73,30.75,44.51,27.92,120.92,62.28,93.06,5.27,0.22,0.165,24.14698,76.92668,3.51,7.18,Poor
AGRI-0660,Haryana,D2,Rice,Kharif,Sandy,1353.0,29.13,53.95,14.05,94.78,77.15,39.7,7.72,0.227,0.16,19.93848,84.96549,5.32,7.32,Poor
AGRI-0661,Madhya Pradesh,D3,Sugarcane,Kharif,Loam,833.04,32.77,38.38,47.23,109.21,85.56,50.75,5.24,0.692,0.612,25.24142,74.75784,4.39,11.54,Moderate
AGRI-0662,Uttar Pradesh,D5,Wheat,Rabi,Silty,393.94,24.71,49.85,33.18,31.99,31.83,87.47,6.95,0.531,0.404,27.7785,85.8456,1.22,6.25,Moderate
AGRI-0663,Karnataka,D1,Sugarcane,Rabi,Clay,748.52,33.3,77.26,32.05,47.58,23.57,25.95,5.87,0.438,0.56,13.39356,80.33878,7.95,7.69,Moderate
AGRI-0664,Tamil Nadu,D1,Sugarcane,Rabi,Loam,1259.03,26.66,83.68,35.61,118.4,48.72,84.75,5.85,0.254,0.229,16.06713,78.54573,6.14,9.69,Moderate
AGRI-0665,Punjab,D4,Soybean,Rabi,Black Soil,1121.65,27.68,47.18,29.89,98.66,66.15,78.65,8.47,0.693,0.597,13.36942,74.51229,3.78,6.58,Moderate
AGRI-0666,Karnataka,D1,Rice,Kharif,Alluvial,855.28,30.96,60.5,13.15,90.35,28.18,129.11,7.65,0.405,0.654,18.85215,72.87423,5.14,7.53,Poor
AGRI-0667,Tamil Nadu,D3,Rice,Kharif,Loam,410.61,18.37,60.87,34.04,93.01,10.33,69.69,7.93,0.366,0.481,29.24155,80.48117,1.16,5.34,Poor
AGRI-0668,Maharashtra,D3,Rice,Zaid,Silty,819.58,31.08,83.05,37.78,65.56,37.43,157.56,7.0,0.637,0.164,16.28497,76.93788,4.21,8.94,Healthy
AGRI-0669,Karnataka,D1,Soybean,Rabi,Alluvial,865.93,30.37,76.95,27.0,24.9,87.51,45.31,8.05,0.571,0.637,16.98721,86.21032,7.48,5.52,Moderate
AGRI-0670,Rajasthan,D1,Cotton,Zaid,Loam,1371.41,24.2,63.22,39.26,106.29,65.6,102.74,7.26,0.434,0.575,28.64881,77.83277,7.22,7.19,Moderate
AGRI-0671,Punjab,D4,Sugarcane,Kharif,Clay,1055.19,19.72,71.89,20.17,94.66,42.11,32.56,8.31,0.629,0.551,20.36898,78.2359,3.03,9.37,Moderate
AGRI-0672,Tamil Nadu,D1,Soybean,Kharif,Clay,692.82,19.82,81.6,19.97,72.01,25.41,122.74,5.98,0.37,0.122,20.85078,76.33447,4.49,4.88,Poor
AGRI-0673,Tamil Nadu,D4,Maize,Zaid,Black Soil,927.85,36.46,35.52,17.81,118.97,38.49,159.27,7.08,0.736,0.579,28.65923,83.78526,5.73,7.28,Moderate
AGRI-0674,Tamil Nadu,D4,Wheat,Rabi,Sandy,422.66,31.79,57.16,25.39,56.98,23.59,134.68,7.42,0.341,0.183,19.77264,76.49678,3.05,5.83,Poor
AGRI-0675,Maharashtra,D1,Cotton,Rabi,Alluvial,1419.83,20.54,84.9,42.49,52.38,18.5,97.8,6.38,0.291,0.233,24.35738,73.38684,0.99,6.36,Moderate
AGRI-0676,Karnataka,D2,Maize,Rabi,Silty,746.07,25.13,75.72,41.8,116.01,82.54,87.86,8.08,0.728,0.446,10.05547,85.24062,4.29,8.74,Healthy
AGRI-0677,Maharashtra,D2,Sugarcane,Rabi,Silty,875.65,29.85,64.86,25.78,107.67,89.81,136.9,8.43,0.676,0.259,12.28716,79.93656,5.01,11.08,Moderate
AGRI-0678,Madhya Pradesh,D4,Rice,Zaid,Sandy,740.81,34.71,64.13,33.21,76.65,23.13,151.04,6.73,0.308,0.497,17.70503,79.8302,0.54,6.12,Poor
